Unnamed: 0,fecha,tweets
3230,2020-04-03 00:09:39, carlosveramor vamos manabí que juntos y con conciencia podemos vencer este virus unidadnacional ecuadorenemergencia https//tco/…
3231,2020-04-03 00:09:37, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3232,2020-04-03 00:09:30, paulgranda todos estamos convocados a estar juntosecuador solamente en unidadnacional saldremos adelante en estos momentos nada…
3233,2020-04-03 00:09:30, mingobiernoec planeducativo  los alumnos requieren de contacto permanente y todo el apoyo de sus docentes para fortalecer sus conoci…
3234,2020-04-03 00:09:24, mpolesel ¿gobierno de transiciÓn con los responsables de esta tragedia en venezuela de tantos crimenes que abusos y violaciones a l…
3235,2020-04-03 00:09:23, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3236,2020-04-03 00:09:19, comunicacionec unidadnacional    recuerda la jornada laboral (en los términos actuales) está suspendida hasta el  de abril de …
3237,2020-04-03 00:09:16, comunicacionec juntosecuador🇪🇨  en los próximos días se pondrá a disposición la plataforma sos covid con la que se podrán visualiz…
3238,2020-04-03 00:09:13, comunicacionec el coe nacional ha tomado las medidas necesarias para precautelar la salud de todos los ecuatorianos por eso desde el…
3239,2020-04-03 00:09:11, comunicacionec ahora  mensaje del presidente lenin moreno sobre la emergencia sanitaria a la ciudadanía en cadena nacional síga…
3240,2020-04-03 00:09:11, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3241,2020-04-03 00:09:07, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3242,2020-04-03 00:08:55, paulgranda todos estamos convocados a estar juntosecuador solamente en unidadnacional saldremos adelante en estos momentos nada…
3243,2020-04-03 00:08:54, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3244,2020-04-03 00:08:53, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3245,2020-04-03 00:08:50, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3246,2020-04-03 00:08:49, saludec planeducativo  los alumnos requieren de contacto permanente y todo el apoyo de sus docentes para fortalecer sus conocimient…
3247,2020-04-03 00:08:48, educacionec planeducativo  apoyemos la gestión de los docentes las tareas enviadas a los estudiantes no sobrepasan las dos horas…
3248,2020-04-03 00:08:47, agrocalidadec unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la e…
3249,2020-04-03 00:08:43, conadisecu planeducativo  los alumnos requieren de contacto permanente y todo el apoyo de sus docentes para fortalecer sus conocimie…
3250,2020-04-03 00:08:43, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3251,2020-04-03 00:08:42, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3252,2020-04-03 00:08:37, educacionec planeducativo  los estudiantes continúan con sus tareas en casa optimizando los recursos con los que cuentan ante la c…
3253,2020-04-03 00:08:37,eltelegrafo la cnnee ha sido parte del troll center que expone el drama de sosguayaquil unidadnacional ecuador https//tco/yckfbodl
3254,2020-04-03 00:08:31, educacionec planeducativo  las tareas que se envíen durante la emergencia sanitaria serán entregadas cuando se reanuden las clases…
3255,2020-04-03 00:08:30, ambienteec el coe nacional ha tomado las medidas necesarias para precautelar la salud de todos los ecuatorianos por eso desde el …
3256,2020-04-03 00:08:27, capizapataec gracias por su valioso aporte y por continuar trabajando en favor de la sociedad juntosecuador 🇪🇨unidadnacional
3257,2020-04-03 00:08:26, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3258,2020-04-03 00:08:21, saludec unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la emerge…
3259,2020-04-03 00:08:12,unidadnacional  ¡recuerda que durante el mes de abril las clases se encuentran suspendidas por la emergencia san… https//tco/ykbfgjgat
3260,2020-04-03 00:08:12, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3261,2020-04-03 00:08:11, antecuador unidadnacional  ¡recuerda que durante el mes de abril las clases se encuentran suspendidas por la emergencia sanitaria…
3262,2020-04-03 00:08:06, antecuador el coe nacional ha tomado las medidas necesarias para precautelar la salud de todos los ecuatorianos por eso desde el …
3263,2020-04-03 00:08:06, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3264,2020-04-03 00:08:05, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3265,2020-04-03 00:08:03, ambienteec planeducativo  los alumnos requieren de contacto permanente y todo el apoyo de sus docentes para fortalecer sus conocimi…
3266,2020-04-03 00:08:02,planeducativo  los alumnos requieren de contacto permanente y todo el apoyo de sus docentes para fortalecer sus c… https//tco/cgvjwpjbrw
3267,2020-04-03 00:08:00,juntosecuador🇪🇨 y cumpliendo las disposiciones podremos superar este momento recuerda que es momento de fomentar… https//tco/zwyoaurql
3268,2020-04-03 00:08:00, ambienteec planeducativo  los alumnos requieren de contacto permanente y todo el apoyo de sus docentes para fortalecer sus conocimi…
3269,2020-04-03 00:07:59, paulgranda todos estamos convocados a estar juntosecuador solamente en unidadnacional saldremos adelante en estos momentos nada…
3270,2020-04-03 00:07:54, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3271,2020-04-03 00:07:39, antecuador unidadnacional  ¡recuerda que durante el mes de abril las clases se encuentran suspendidas por la emergencia sanitaria…
3272,2020-04-03 00:07:38, paulgranda todos estamos convocados a estar juntosecuador solamente en unidadnacional saldremos adelante en estos momentos nada…
3273,2020-04-03 00:07:31, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3274,2020-04-03 00:07:28, antecuador ¡juntosecuador🇪🇨 y cumpliendo las disposiciones podremos superar este momento recuerda que es momento de fomentar la …
3275,2020-04-03 00:07:16, antecuador ¡estamos juntosecuador🇪🇨 la prohibición de circulación de personas entre las provincias de todo el país se mantiene dura…
3276,2020-04-03 00:07:14, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3277,2020-04-03 00:07:06, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3278,2020-04-03 00:06:45,unidadnacional panpri morena el partido que sea en este momento es lo de menos los que tenemos que salir a trab… https//tco/fbyuutsw
3279,2020-04-03 00:06:44, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3280,2020-04-03 00:06:44, ambienteec planeducativo  los alumnos requieren de contacto permanente y todo el apoyo de sus docentes para fortalecer sus conocimi…
3281,2020-04-03 00:06:42, donteteno cuidemosnos hoy para reconstruir juntos mañana covidー quedateentucasa unidadnacional comisariavirtual rechazocrece…
3282,2020-04-03 00:06:39, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3283,2020-04-03 00:06:39, paulgranda todos estamos convocados a estar juntosecuador solamente en unidadnacional saldremos adelante en estos momentos nada…
3284,2020-04-03 00:06:37, srioficialec ¡estamos juntosecuador🇪🇨 la prohibición de circulación de personas entre las provincias de todo el país se mantiene dur…
3285,2020-04-03 00:06:33, ichbinderteu felipeparadam para tu informacion detuvieron a dos de la “primera linea” 🤫gloriapatriota rosysilvalopez lucyana…
3286,2020-04-03 00:06:29, paulgranda todos estamos convocados a estar juntosecuador solamente en unidadnacional saldremos adelante en estos momentos nada…
3287,2020-04-03 00:06:28, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3288,2020-04-03 00:06:27, viceec este jueves el coe nacional adoptó nuevas medidas por la emergencia sanitaria ¡con unidadnacional nos cuidamos todos co…
3289,2020-04-03 00:06:25, telecomec juntosecuador🇪🇨  en los próximos días se pondrá a disposición la plataforma sos covid con la que se podrán visualizar l…
3290,2020-04-03 00:06:23, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3291,2020-04-03 00:06:05, riesgosec planeducativo  apoyemos la gestión de los docentes las tareas enviadas a los estudiantes no sobrepasan las dos horas es…
3292,2020-04-03 00:06:02, riesgosec planeducativo  los maestros deben comunicarse con los estudiantes permanentemente para dar la asesoría necesaria de las t…
3293,2020-04-03 00:06:00, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3294,2020-04-03 00:05:59,estamos juntosecuador laprohibición de circulación depersonas entre las provincias detodo el país se mantiene d… https//tco/czicxmda
3295,2020-04-03 00:05:58, riesgosec planeducativo  los alumnos requieren de contacto permanente y todo el apoyo de sus docentes para fortalecer sus conocimie…
3296,2020-04-03 00:05:53, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3297,2020-04-03 00:05:51, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3298,2020-04-03 00:05:45, juandehowitth estamos presentes en la emergencia en guayaquil nuestro compromiso es seguir trabajando para garantizar la tranquilidad…
3299,2020-04-03 00:05:38, antecuador ¡juntosecuador🇪🇨 y cumpliendo las disposiciones podremos superar este momento recuerda que es momento de fomentar la …
3300,2020-04-03 00:05:37, drjoseoscarv lilith iba en contra de la tradición de la iglesiahoy porelactivismo les comparto mi participación en la revistavalo…
3301,2020-04-03 00:05:23, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3302,2020-04-03 00:05:13, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3303,2020-04-03 00:05:12,unidadnacional   recuerda la jornada laboral (en los términos actuales) está suspendida hasta el  de abril de … https//tco/zjxlqgy
3304,2020-04-03 00:05:06,unidadnacional  ¡recuerda que durante el mes de abril las clases se encuentran suspendidas por la emergencia san… https//tco/ooklbkxamf
