indice,fecha,tweets
4588,4/3/20 0:33, somosrc COMUNICADO  La bancada de la RevoluciónCiudadana con respecto a la votación de la resolución de hoy aclara nuestro voto f
4589,4/3/20 0:33, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
4590,4/3/20 0:33, DrJuanCZevallos Agradecemos al Directorio del BancoMundialLAC por la entrega de  millones de dólares para el manejo de la emergenc
4591,4/3/20 0:32, DanielLoyaT Hay que empezar a replantear nuestras prioridades EcuadorEnEmergencia COVIDEc QuedateEnCasa 
4592,4/3/20 0:32, somosrc COMUNICADO  La bancada de la RevoluciónCiudadana con respecto a la votación de la resolución de hoy aclara nuestro voto f
4593,4/3/20 0:32, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
4594,4/3/20 0:32,No es un invento cualquiera puede comprobarlo Entre al Facebook del vicepresidente vaya a la parte derecha donde 
4595,4/3/20 0:32, EcuadorVideo Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega
4596,4/3/20 0:32, nlarenas ATENCIÓN se aplaza el reinicio de las operaciones aéreas internacionales y domésticas en Ecuador para mayo  COVID
4597,4/3/20 0:32, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
4598,4/3/20 0:32,Lo prometido es deudaRecopilado del Tour EXITOÍNA interpretado en vivo la noche del viernes  de febrero  
4599,4/3/20 0:32, ottosonnenh En un diálogo por videoconferencia con médicos especialistas ecuatorianos y extranjeros analizamos varios puntos de vista
4600,4/3/20 0:32, CompromisoRC ElMashiEnMedios  AgéndaloEste jueves  de abril nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aris
4601,4/3/20 0:32,Que presidente más ordinario ese Lenin Morenosus compatriotas muertos en la calle como animales estaría bueno 
4602,4/3/20 0:32,ATENCIÓN el GadQuevedo anuncia el cierre total de los mercados y comercio general Estable el cierre a la ciudad 
4603,4/3/20 0:32, ottosonnenh En un diálogo por videoconferencia con médicos especialistas ecuatorianos y extranjeros analizamos varios puntos de vista
4604,4/3/20 0:32, Infpower 
4605,4/3/20 0:31, Raul Y en tú cara Moreno asobancos y RichardMA cuando se quiere ayudar a los ciudadanos se actúa SOSguayaquil EcuadorSOS
4606,4/3/20 0:31, ottosonnenh En un diálogo por videoconferencia con médicos especialistas ecuatorianos y extranjeros analizamos varios puntos de vista
4607,4/3/20 0:31, somosrc COMUNICADO  La bancada de la RevoluciónCiudadana con respecto a la votación de la resolución de hoy aclara nuestro voto f
4608,4/3/20 0:31, DrJuanCZevallos Agradecemos al Directorio del BancoMundialLAC por la entrega de  millones de dólares para el manejo de la emergenc
4609,4/3/20 0:31, shababaty Esto estos cuerpos apilados y estos camiones que no dan abasto para llevarse a los muertos por coronavirus no sucede en 
4610,4/3/20 0:31, EcuadorPlay DobleMoral Alcaldesa de Guayaquil CynthiaViteri impide aterrizaje de un vuelo humanitario  mariapaularomo dijo no ha
4611,4/3/20 0:31, EcuavisaInforma COVIDEc En Ecuador se utilizará plasma de pacientes recuperados de coronavirus para personas que estén muy grave
4612,4/3/20 0:31, shababaty Esto estos cuerpos apilados y estos camiones que no dan abasto para llevarse a los muertos por coronavirus no sucede en 
4613,4/3/20 0:31, ottosonnenh En un diálogo por videoconferencia con médicos especialistas ecuatorianos y extranjeros analizamos varios puntos de vista
4614,4/3/20 0:31, somosrc COMUNICADO  La bancada de la RevoluciónCiudadana con respecto a la votación de la resolución de hoy aclara nuestro voto f
4615,4/3/20 0:31, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
4616,4/3/20 0:31, EcuadorVideo Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega
4617,4/3/20 0:30, DrJuanCZevallos Agradecemos al Directorio del BancoMundialLAC por la entrega de  millones de dólares para el manejo de la emergenc
4618,4/3/20 0:30, jhonnynieto Alguien Espero que el virus mate a todos esos hacheros choros de GuayakillHacheros boysCOVIDEc 
4619,4/3/20 0:30, somosrc COMUNICADO  La bancada de la RevoluciónCiudadana con respecto a la votación de la resolución de hoy aclara nuestro voto f
4620,4/3/20 0:30,/ SomosClínicaLatino habitossaludables Higiene COVIDEc EmergenciaSanitaria Prevención Medicina  Salud 
4621,4/3/20 0:30, EcuadorVideo Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega
4622,4/3/20 0:30, ANTECUADOR ANTManabí  Funcionarios de ANT realizan visitas a  estaciones de servicio de la provincia para constatar que exista ab
4623,4/3/20 0:30, EcuadorPlay DobleMoral Alcaldesa de Guayaquil CynthiaViteri impide aterrizaje de un vuelo humanitario  mariapaularomo dijo no ha
4624,4/3/20 0:30, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
4625,4/3/20 0:30, ViceEc Este jueves el COE Nacional adoptó nuevas medidas por la emergencia sanitaria Con UnidadNacional nos cuidamos todos CO
4626,4/3/20 0:29, EcuadorVideo Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega
4627,4/3/20 0:29, EcuavisaInforma COVIDEc En Ecuador se utilizará plasma de pacientes recuperados de coronavirus para personas que estén muy grave
4628,4/3/20 0:29, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
4629,4/3/20 0:29, EcuadorPlay DobleMoral Alcaldesa de Guayaquil CynthiaViteri impide aterrizaje de un vuelo humanitario  mariapaularomo dijo no ha
4630,4/3/20 0:29, somosrc COMUNICADO  La bancada de la RevoluciónCiudadana con respecto a la votación de la resolución de hoy aclara nuestro voto f
4631,4/3/20 0:29, CompromisoRC ElMashiEnMedios  RecuerdaEsta noche nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aristegui aris
4632,4/3/20 0:29, CompromisoRC ElMashiEnMedios  AgéndaloEste jueves  de abril nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aris
4633,4/3/20 0:29, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
4634,4/3/20 0:29, kevinhurlt La segunda provincia con más muertos es El Oro Sí aquella provincia en la que negaron descaradamente los severos problema
4635,4/3/20 0:29, ottosonnenh En un diálogo por videoconferencia con médicos especialistas ecuatorianos y extranjeros analizamos varios puntos de vista
4636,4/3/20 0:29, Velybutera Situación muy triste de este chico al ver que a su madre no le dan la atención que requiere por su estado en emergencia co
4637,4/3/20 0:29, EcuadorVideo Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega
4638,4/3/20 0:29, shababaty Esto estos cuerpos apilados y estos camiones que no dan abasto para llevarse a los muertos por coronavirus no sucede en 
4639,4/3/20 0:29, ottosonnenh En un diálogo por videoconferencia con médicos especialistas ecuatorianos y extranjeros analizamos varios puntos de vista
4640,4/3/20 0:29, EcuadorVideo Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega
4641,4/3/20 0:29, CompromisoRC ElMashiEnMedios  RecuerdaEsta noche nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aristegui aris
4642,4/3/20 0:29, PaolaCabezasC Dos de los tres casos de COVIDEc registrados en Esmeraldas fueron dados de alta Están sanos Gracias a los médico
4643,4/3/20 0:29, Mceherrera Amigxs les comparto la última entrevista que me hicieron en teleSURtv sobre la emergencia sanitaria que vivimos en Guayaq
4644,4/3/20 0:29, DrJuanCZevallos Agradecemos al Directorio del BancoMundialLAC por la entrega de  millones de dólares para el manejo de la emergenc
4645,4/3/20 0:29,a quien corresponda en Guayaquil Ecuador Lenin ottosonnenh SOSGuayaquil COVIDEc manodura x  días plani 
4646,4/3/20 0:29, PaolaCabezasC Dos de los tres casos de COVIDEc registrados en Esmeraldas fueron dados de alta Están sanos Gracias a los médico
4647,4/3/20 0:29, precarla Ahora ya entiende porque salían los médicos a protestar COVIDEc 
4648,4/3/20 0:29, ottosonnenh En un diálogo por videoconferencia con médicos especialistas ecuatorianos y extranjeros analizamos varios puntos de vista
4649,4/3/20 0:29, DrJuanCZevallos Agradecemos al Directorio del BancoMundialLAC por la entrega de  millones de dólares para el manejo de la emergenc
4650,4/3/20 0:29,Es la hora de subirse a la camioneta después q taparon y solaparon la ineptitud de est Gobierno desde q apareció e 
4651,4/3/20 0:29, PaolaCabezasC Dos de los tres casos de COVIDEc registrados en Esmeraldas fueron dados de alta Están sanos Gracias a los médico
4652,4/3/20 0:28, CompromisoRC ElMashiEnMedios  AgéndaloEste jueves  de abril nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aris
4653,4/3/20 0:28, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
4654,4/3/20 0:28, PaolaCabezasC Dos de los tres casos de COVIDEc registrados en Esmeraldas fueron dados de alta Están sanos Gracias a los médico
4655,4/3/20 0:28, CompromisoRC ElMashiEnMedios  RecuerdaEsta noche nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aristegui aris
4656,4/3/20 0:28, LaVueltaDC Es hora de tener humanidad y liberar de las coactivas a exclientes de CNT y se envíen a la economía el dinero retenido por
4657,4/3/20 0:28,Agradecemos al Directorio del BancoMundialLAC por la entrega de  millones de dólares para el manejo de la emerg 
4658,4/3/20 0:28, ottosonnenh En un diálogo por videoconferencia con médicos especialistas ecuatorianos y extranjeros analizamos varios puntos de vista
4659,4/3/20 0:28, jorgepiedrac Esta es la realidad del hospital Vicente Corral Moscoso el más grande del austro para enfrentar el CovidEc- hos
4660,4/3/20 0:28, CompromisoRC ElMashiEnMedios  AgéndaloEste jueves  de abril nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aris
4661,4/3/20 0:28, EcuadorVideo Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega
4662,4/3/20 0:28, precarla Ahora ya entiende porque salían los médicos a protestar COVIDEc 
4663,4/3/20 0:28,AsambleaEcuador cesarlitardo En todo lado es igual Ahí dejo esto para que se ponga a prueba su decencia y co 
4664,4/3/20 0:28, precarla Ahora ya entiende porque salían los médicos a protestar COVIDEc 
4665,4/3/20 0:28, BNPeriodismo ÚLTIMA HORA  CoronavirusenEcuadorEl presidente Lenín Moreno confirmó la existencia de un subregistro con respecto a
4666,4/3/20 0:28, ottosonnenh En un diálogo por videoconferencia con médicos especialistas ecuatorianos y extranjeros analizamos varios puntos de vista
4667,4/3/20 0:27, kevinhurlt La segunda provincia con más muertos es El Oro Sí aquella provincia en la que negaron descaradamente los severos problema
4668,4/3/20 0:27, SandyCoba Nos faltan recursos pero nos sobran ladrones COVIDEc 
4669,4/3/20 0:27, precarla Ahora ya entiende porque salían los médicos a protestar COVIDEc 
4670,4/3/20 0:27, CompromisoRC ElMashiEnMedios  RecuerdaEsta noche nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aristegui aris
4671,4/3/20 0:27, SandyCoba Nos faltan recursos pero nos sobran ladrones COVIDEc 
4672,4/3/20 0:27, EcuadorPlay DobleMoral Alcaldesa de Guayaquil CynthiaViteri impide aterrizaje de un vuelo humanitario  mariapaularomo dijo no ha
4673,4/3/20 0:27, SenalPositivaTV Noticia Personal de salud por falta de insumos médicos no puede cumplir con su labor Piden material y que se garan
4674,4/3/20 0:27, EcuadorVideo Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega
4675,4/3/20 0:27,Es hora de tener humanidad y liberar de las coactivas a exclientes de CNT y se envíen a la economía el dinero rete 
4676,4/3/20 0:27, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
4677,4/3/20 0:27, somosrc COMUNICADO  La bancada de la RevoluciónCiudadana con respecto a la votación de la resolución de hoy aclara nuestro voto f
4678,4/3/20 0:26, PaolaCabezasC Dos de los tres casos de COVIDEc registrados en Esmeraldas fueron dados de alta Están sanos Gracias a los médico
4679,4/3/20 0:26, ottosonnenh En un diálogo por videoconferencia con médicos especialistas ecuatorianos y extranjeros analizamos varios puntos de vista
4680,4/3/20 0:26, Infpower 
4681,4/3/20 0:26, eljaboavila En las próximas elecciones-No votar por futbolistas-No votar por incompetentes-No votar por bravucones de cadena nac
4682,4/3/20 0:26, ottosonnenh En un diálogo por videoconferencia con médicos especialistas ecuatorianos y extranjeros analizamos varios puntos de vista
4683,4/3/20 0:26, EcuavisaInforma COVIDEc En Ecuador se utilizará plasma de pacientes recuperados de coronavirus para personas que estén muy grave
4684,4/3/20 0:26,upsconectada   No olvides acatar todas las normas de prevención para contrarrestar este virus COVIDEc  Man 
4685,4/3/20 0:26,Hay derecho de denunciar y exigir respuestas pero en este momento estamos en crisis y tenemos que estar todos unid 
4686,4/3/20 0:26, precarla Ahora ya entiende porque salían los médicos a protestar COVIDEc 
4687,4/3/20 0:26, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
4688,4/3/20 0:26, precarla Ahora ya entiende porque salían los médicos a protestar COVIDEc 
4689,4/3/20 0:26, ottosonnenh En un diálogo por videoconferencia con médicos especialistas ecuatorianos y extranjeros analizamos varios puntos de vista
4690,4/3/20 0:26, DiarioExtraEc EcuadorSOS COVIDEc Las medidas de seguridad como estar a la distancia de al menos un metro no se aplican en cent
4691,4/3/20 0:26, EcuavisaInforma COVIDEc En Ecuador se utilizará plasma de pacientes recuperados de coronavirus para personas que estén muy grave
4692,4/3/20 0:26,Cuando se saca en cara las cosas que se hacen ya no es donación Es campaña política desde ahora ya se está aprov 
4693,4/3/20 0:26, MorlaCasis Todos demos  para que el gobierno de Lenin ottosonnenh IvanGrandaM mariapaularomo juanseroldan sepan que NADIE LES C
4694,4/3/20 0:26, PaolaCabezasC Dos de los tres casos de COVIDEc registrados en Esmeraldas fueron dados de alta Están sanos Gracias a los médico
4695,4/3/20 0:25, precarla Ahora ya entiende porque salían los médicos a protestar COVIDEc 
4696,4/3/20 0:25, CompromisoRC ElMashiEnMedios  RecuerdaEsta noche nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aristegui aris
4697,4/3/20 0:25, SandyCoba Nos faltan recursos pero nos sobran ladrones COVIDEc 
4698,4/3/20 0:25, CompromisoRC ElMashiEnMedios  AgéndaloEste jueves  de abril nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aris
4699,4/3/20 0:25, Infpower 
4700,4/3/20 0:25, laradiodelsur  TRISTE  En Ecuador un joven pide desesperado atención para su madre por su estado de emergencia y le niegan la ayuda
4701,4/3/20 0:25, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
